-0.4580130663	0.6868602142	0.1104177277	0.1104177277	0.1203987547	0.1203987547	0.1133897660	-0.8038698786	
0.0408379044	0.0408379044	0.9960655969	-0.7358859934	-0.7317232687	0.3395418915	0.3328186428	-0.2824926779	
0.1272059999	0.1272059999	0.1272059999	0.6832275203	-0.4388447621	-0.7827611200	1.0366968841	-0.8799365220	
0.0000000000	1.1076089155	0.9151707269	-0.1728069127	0.5481472966	1.2804158281	0.5594616189	0.1924381886	
0.0000000000	0.0000000000	1.0907635185	1.0742925156	0.4693986256	0.5871002019	-0.2721826912	0.7678451334	
0.0000000000	0.0000000000	0.0000000000	0.2381565846	0.8484601749	-0.9306644512	-0.9306644512	-0.7747121429	
0.0000000000	1.1174249409	0.5546655457	0.0001890857	1.6726698755	1.1155272200	0.5608616743	0.5600329411	
0.0000000000	0.0000000000	0.9653705825	0.6419216066	0.9688642298	0.6431206070	-0.3222499756	-0.9676306071	
0.0000000000	0.0000000000	0.0000000000	0.9120965459	0.0008764177	0.9138001871	0.9138001871	0.0008764177	
0.0000000000	1.1132598573	-0.0000000000	1.6680438641	-0.5547840068	0.5630495128	1.1132598573	0.5502103445	
0.0000000000	0.0000000000	1.1196610382	0.5598305191	0.5598305191	0.5598305191	1.1196610382	0.5598305191	
0.0000000000	0.0000000000	0.0000000000	-0.7926959786	0.7926959786	0.7894338962	-0.0000000000	-0.7894338962	
0.0000000000	1.1152680711	0.5650491291	0.5650491291	-0.4295712952	-0.4295712952	-0.3692474718	0.5047253058	
0.0000000000	0.0000000000	0.9700938028	0.3204852284	-0.1742934847	0.8998203432	0.8646836133	1.4297357861	
0.0000000000	0.0000000000	0.0000000000	-0.9156261271	-1.0143535645	0.4996145742	-0.6134664278	-1.0143535645	
0.0000000000	1.1152973358	-1.0933378782	-0.3690302506	0.5684141989	0.5546323327	-0.4153489166	-0.1612595480	
0.0000000000	0.0000000000	-0.2303891028	-0.9982498051	-0.9370023791	-0.5593287030	-0.7245973947	-1.7668736145	
0.0000000000	0.0000000000	0.0000000000	-0.3545138733	0.2585218046	-0.7945263151	0.7391700713	0.4239207472	
0.0000000000	1.1161460661	0.5713412830	-0.4218994802	0.3725626003	-0.3721945961	-0.1520564200	0.5545625772	
0.0000000000	0.0000000000	0.9693950234	0.8857605203	1.5611227518	0.8713718954	1.8165090997	0.3329917218	
0.0000000000	0.0000000000	0.0000000000	0.5221452185	0.9202631656	-0.5961029022	-0.0405013018	-0.9150170289	
0.0000000000	1.1169360790	0.5661130247	-0.4280938411	-0.1604406958	0.5671079399	0.5515497501	-0.3743701235	
0.0000000000	0.0000000000	0.9696771870	0.8980259127	1.8106100515	0.3388858535	-0.7387627523	0.8487737418	
0.0000000000	0.0000000000	0.0000000000	-0.5039494098	0.0913682399	0.9174638172	0.6272312296	0.6156855513	
