1.0000000000e-02	9.2952739991e-01	4.0591222683e-01
1.0000000000e-02	8.4774114516e-01	2.2915163128e-01
9.9974862620e-03	8.7343249338e-01	2.7696976060e-01
1.0000000000e-02	8.6914502336e-01	5.4603087558e-01
9.9965606709e-03	8.3063986053e-01	3.0652468869e-01
9.9999926248e-03	7.4349035577e-01	3.0245625265e-01
9.9999935735e-03	8.5198761036e-01	4.4789021748e-01
9.9998287726e-03	9.2597139747e-01	3.2830885709e-01
9.9712115027e-03	9.3844171626e-01	3.6109783116e-01
9.9141502461e-03	8.8302497102e-01	2.8444708994e-01
9.8330006543e-03	8.7754609608e-01	2.9211424854e-01
9.9693276865e-03	8.7398174645e-01	4.2563840219e-01
9.8670734443e-03	8.6097088828e-01	4.2731723073e-01
9.9962373348e-03	8.3277677782e-01	3.8085869850e-01
9.9990166999e-03	9.7903580542e-01	2.9746893728e-01
9.7609458614e-03	8.8452673630e-01	2.7531917183e-01
9.9890169255e-03	9.7296629816e-01	2.5586678420e-01
9.9990624184e-03	7.9003417049e-01	2.0900728419e-01
1.0000000000e-02	8.5005564305e-01	8.7674713354e-02
9.9721925864e-03	8.2547292426e-01	1.0813130576e-01
9.9996985308e-03	8.9135946668e-01	1.7673085464e-01
9.9271422306e-03	8.6734875167e-01	8.4091255068e-02
9.8781793520e-03	8.4976814992e-01	3.0828789440e-01
9.9796650258e-03	7.9054275704e-01	9.8392214493e-02
9.9908446497e-03	7.7914323507e-01	2.5261378419e-01
9.9296502893e-03	8.8241199041e-01	4.5776423730e-01
9.9016051713e-03	9.3212579693e-01	4.1260828325e-01
9.9039916831e-03	8.3822234172e-01	3.7564217528e-01
9.9771399932e-03	8.8622346074e-01	3.7732088733e-01
9.9256242217e-03	7.6788534767e-01	2.6823110013e-01
9.9557310236e-03	8.1787952871e-01	2.7172526815e-01
9.9954528929e-03	7.2024988799e-01	2.4331591180e-01
9.9106828720e-03	8.3196816290e-01	4.1788219645e-01
9.9144310071e-03	7.7601558161e-01	2.0658575605e-01
9.9076797016e-03	8.3120558685e-01	3.3187237657e-01
9.8754392946e-03	8.6778685620e-01	3.2435045560e-01
9.9999692609e-03	9.4995862743e-01	5.0321259083e-01
9.8726134952e-03	9.0344420209e-01	4.1870464828e-01
9.6806063348e-03	8.9033807316e-01	2.8911955247e-01
9.9057916852e-03	8.6163132706e-01	2.3197302727e-01
9.7043467140e-03	8.5981469141e-01	3.1611986206e-01
9.9869235105e-03	8.9910181017e-01	5.0209631294e-01
9.8325872692e-03	8.5535232473e-01	3.7365590841e-01
9.9652721052e-03	8.1492546012e-01	4.5378066653e-01
9.9978727852e-03	6.6585360296e-01	2.5436431501e-01
9.9255609303e-03	7.9111375657e-01	2.9383684941e-01
9.6855829833e-03	8.8002655692e-01	2.6381682162e-01
9.7751744533e-03	8.6940334245e-01	4.0801227961e-01
9.9546785370e-03	8.6677471727e-01	1.6930379895e-01
9.8240255339e-03	7.6565962660e-01	2.5182186874e-01
9.7585052941e-03	8.9996837975e-01	4.0799629751e-01
9.9066716354e-03	9.8069250600e-01	3.0713609694e-01
9.7609072594e-03	8.4065576548e-01	3.3977720840e-01
9.7806867226e-03	8.7899251716e-01	4.5416502832e-01
9.9786472449e-03	9.7343735273e-01	4.7698076282e-01
9.6286257607e-03	8.4301231206e-01	3.0479843732e-01
9.8761495875e-03	9.0071845151e-01	3.2855498905e-01
9.7277341387e-03	8.5339306603e-01	2.6831168968e-01
9.9068600296e-03	8.8999150347e-01	1.5472251115e-01
9.7469604843e-03	8.1638385678e-01	2.9636537847e-01
9.7276700880e-03	8.3253805276e-01	3.8690488270e-01
9.9364669549e-03	8.1153669644e-01	4.7472128390e-01
9.6628476432e-03	8.9633820963e-01	4.0574449723e-01
9.9019744578e-03	8.8058171931e-01	2.1785886424e-01
9.8618497313e-03	9.7021907666e-01	3.1807796804e-01
9.7250923497e-03	8.3990923406e-01	4.3453233960e-01
9.6595624903e-03	8.7225537200e-01	4.5423792229e-01
9.7651047008e-03	8.2107144247e-01	3.4143256766e-01
9.9943916919e-03	7.4410022507e-01	1.6866795814e-01
9.7569088118e-03	7.9365466348e-01	2.6951115662e-01
9.6784448546e-03	9.0260436322e-01	2.8305142915e-01
9.6419882072e-03	8.8136887107e-01	3.1961833167e-01
9.9668441315e-03	7.7691346661e-01	7.1545035330e-02
9.8504705367e-03	9.1367618896e-01	2.6098733216e-01
9.7957455096e-03	7.5389087771e-01	2.4535637200e-01
9.7823846867e-03	8.7843849680e-01	2.2218931019e-01
9.7322839897e-03	8.1887203088e-01	3.6196996955e-01
9.9596479656e-03	8.5469785196e-01	4.9737659401e-01
9.6921387441e-03	8.9473606521e-01	4.4892926985e-01
9.8524046178e-03	9.3003124744e-01	3.6861020941e-01
9.6264634994e-03	8.5601409141e-01	3.8874609448e-01
9.9604324518e-03	9.5927830890e-01	4.4169411042e-01
9.8007246629e-03	9.4429712993e-01	3.9572115745e-01
9.8639532674e-03	9.6317535622e-01	4.3245174608e-01
9.9204880065e-03	9.6638737752e-01	2.4239175736e-01
9.6939925261e-03	8.9700877420e-01	3.8414833582e-01
9.5403100635e-03	8.5300527301e-01	2.8160582404e-01
9.5298079500e-03	8.5847691280e-01	3.9451541345e-01
9.8602433484e-03	8.5110036230e-01	4.9498847724e-01
9.4746122452e-03	8.8720208649e-01	3.9954216644e-01
9.9197092146e-03	8.5321348803e-01	5.4749032426e-01
9.5918520137e-03	8.2451628754e-01	2.8767644919e-01
9.9393127007e-03	8.6412566569e-01	1.3015087352e-01
9.9936974062e-03	9.4434599704e-01	1.9427251184e-01
9.8858016961e-03	9.3261808305e-01	2.5271309847e-01
9.8283783057e-03	9.2827557862e-01	2.8486239879e-01
9.7377298374e-03	8.7559434217e-01	3.4959202135e-01
9.4740543976e-03	8.8089033097e-01	2.6192480138e-01
9.6891883222e-03	9.3757049648e-01	4.2296661115e-01
9.6111145846e-03	8.5054304605e-01	2.5681128217e-01
9.8370049557e-03	8.6282914994e-01	1.9096656497e-01
9.7556052278e-03	9.3616192113e-01	2.5721079862e-01
9.4248411716e-03	8.7315867018e-01	4.3138770189e-01
9.4478042153e-03	8.4234615295e-01	2.7781055891e-01
9.6506734166e-03	8.7757991623e-01	3.4968951905e-01
9.6205984762e-03	8.2438628778e-01	2.6268860165e-01
9.6815914833e-03	8.7268697822e-01	2.0707350920e-01
9.8441328148e-03	7.8421247589e-01	8.6221008698e-02
1.0000000000e-02	9.1860018515e-01	-5.0365439787e-02
9.3586239790e-03	8.7512639692e-01	2.5887982713e-01
9.5925470066e-03	9.3728291496e-01	3.9774858904e-01
9.3851800370e-03	8.6004127299e-01	4.0905800527e-01
9.3851506934e-03	8.9354053027e-01	3.9348368174e-01
9.8715821145e-03	9.1632498514e-01	2.2293121508e-01
9.9308132271e-03	8.3162201919e-01	1.8478481473e-01
9.4266050913e-03	8.2070236097e-01	2.9083949470e-01
9.8380446974e-03	8.5450804898e-01	1.5047712614e-01
9.9999999776e-03	6.4457876933e-01	1.2025859432e-01
9.6772755310e-03	7.7994602797e-01	2.4323088859e-01
9.5124533235e-03	8.4734822994e-01	3.4576595056e-01
9.9087132647e-03	9.5438035227e-01	1.8838949086e-01
9.9499538712e-03	9.2799056155e-01	1.5548261234e-01
9.9679402988e-03	9.8114203292e-01	3.7455887436e-01
9.4167043921e-03	8.8448099284e-01	4.4524399984e-01
9.7595099050e-03	8.4551274995e-01	1.6975586435e-01
9.8402104482e-03	8.2560743405e-01	2.2083744718e-01
9.3523076076e-03	9.0396190690e-01	4.1657921731e-01
9.9268502823e-03	7.8959564706e-01	3.6194910979e-01
9.9229647387e-03	7.8929672876e-01	1.2415186106e-01
9.9927456004e-03	7.3191507043e-01	1.1822774711e-01
9.6047152277e-03	7.7841536420e-01	2.7378895992e-01
9.7059195610e-03	8.3829259581e-01	1.7303706550e-01
9.7810212499e-03	8.1912458805e-01	1.7711053580e-01
9.9911608895e-03	7.2897242841e-01	3.4489331258e-01
9.9496167349e-03	7.7733236881e-01	3.8683101255e-01
9.5792754894e-03	8.1534661781e-01	3.2004734027e-01
9.5951591264e-03	8.1527711837e-01	3.6642972334e-01
9.4474623795e-03	8.6270205613e-01	3.6126679617e-01
9.3239408139e-03	9.1691135827e-01	4.0888924033e-01
9.7426426628e-03	9.5307982029e-01	4.4538928499e-01
9.5340949098e-03	9.4192895378e-01	4.3074810051e-01
9.9694285591e-03	9.5073907819e-01	5.3474224463e-01
9.9999979473e-03	9.2233599973e-01	6.2630840731e-01
9.6632592038e-03	8.2995134914e-01	4.3940267632e-01
9.6217904352e-03	7.5483935800e-01	2.4882362908e-01
9.3248163222e-03	8.4493617708e-01	3.2804473362e-01
9.1338991623e-03	8.9422330881e-01	4.1129848930e-01
9.1341813916e-03	9.0202658868e-01	4.1976096159e-01
9.9999999991e-03	8.0074940411e-01	-8.0984199595e-02
9.9882921377e-03	8.9827500837e-01	5.4798649660e-02
9.9999999162e-03	8.7096357321e-01	-1.6022599823e-01
9.9954821630e-03	8.7097545602e-01	-3.5785968449e-02
1.0000000000e-02	7.3896315015e-01	-2.0928001871e-01
9.8547646936e-03	7.6951155927e-01	1.1652183330e-01
9.3114529172e-03	8.4057252183e-01	3.7629731928e-01
9.8457458899e-03	7.4692989104e-01	2.9947142616e-01
9.7521282543e-03	8.0915826644e-01	2.3174932577e-01
9.2096000552e-03	8.4998633958e-01	3.7812584073e-01
9.8570677815e-03	7.7655025707e-01	3.5384318651e-01
9.9359880980e-03	6.2846658584e-01	1.2999064269e-01
9.5001411470e-03	8.1270403326e-01	3.7564338302e-01
9.3031358848e-03	8.6263403693e-01	3.2904268308e-01
9.9731713661e-03	9.3027335480e-01	6.0958163913e-02
9.7894388048e-03	8.6222879284e-01	1.2632704331e-01
9.9518583288e-03	6.0819544868e-01	1.0797206404e-01
9.9926084741e-03	7.0726854111e-01	7.9076955217e-02
9.8085919815e-03	9.2357586976e-01	2.1369247958e-01
9.4208996589e-03	8.8754245052e-01	3.0748084658e-01
9.6943111189e-03	7.5413353794e-01	2.8876098556e-01
9.7995265627e-03	8.0941285752e-01	1.6872821324e-01
9.9965256706e-03	6.6636966597e-01	2.0169019119e-01
9.5685482359e-03	8.5743134378e-01	1.9700566679e-01
9.6005797428e-03	9.2285179003e-01	2.7521412384e-01
9.7462496663e-03	7.9300463024e-01	3.3111338967e-01
9.6803750873e-03	7.6962869058e-01	2.2202222957e-01
9.9717166173e-03	6.7894374867e-01	1.3047994241e-01
9.5576762835e-03	7.9813748307e-01	2.4388643942e-01
9.6443077056e-03	9.0364025788e-01	3.3645581451e-01
9.6162943508e-03	8.4360372126e-01	4.5933059241e-01
9.9029315512e-03	9.2044052370e-01	4.8632807219e-01
