-0.214465633034706,-0.102353528141975,-0.0287420712411404,0.122434981167316,-0.16080030798912,-0.129046902060509,-0.256076365709305,0.121917739510536,-0.0370308384299278,0.0378043092787266
0.034120935946703,0.59354168176651,0.337965488433838,0.273174703121185,-0.710306525230408,-0.648847639560699,0.367671549320221,0.0472039468586445,-0.113134361803532,-0.0439851582050323
0.463741689920425,0.433462828397751,-0.0234890189021826,0.480654925107956,-0.401723116636276,-0.0878349915146828,0.527140140533447,0.0963703617453575,-0.0479293875396252,-0.363629221916199
-0.0259998943656683,-0.0412775129079819,0.188521713018417,-0.118901655077934,-0.314348429441452,-0.281866192817688,-0.152881041169167,-0.00158890290185809,-0.0816138759255409,-0.285449951887131
-0.302176922559738,-0.0362985022366047,0.211228340864182,0.0477972961962223,0.135353237390518,-0.0695405751466751,-0.142952784895897,0.1986413449049,-0.302437633275986,0.102738931775093
-0.021569361910224,-0.461088865995407,-0.466401875019073,0.117808386683464,-0.0161537230014801,0.0439273789525032,0.188930988311768,0.202416002750397,0.168670356273651,0.256179600954056
-0.398959249258041,0.450837343931198,0.362005144357681,-0.477014690637589,0.260148763656616,0.385493516921997,-0.0230971481651068,0.498349189758301,0.554358184337616,0.497633695602417
-0.563493490219116,-0.394682288169861,-0.128229200839996,-0.0781441107392311,-0.0465281791985035,0.68009340763092,0.0153820281848311,0.0238425843417645,0.711958825588226,0.446868896484375
-0.0463534258306026,-0.0123591041192412,0.387675315141678,-0.464060008525848,0.681693017482758,0.481172621250153,-0.225050121545792,0.431722223758698,0.66138082742691,0.413905590772629
0.566251754760742,-0.037011656910181,0.396784573793411,0.313743770122528,-0.458486080169678,-0.428481489419937,-0.0153007758781314,0.504685699939728,-0.0870617106556892,0.16120719909668
