1.0000000000e-02	5.9389232199e-01	-1.1878286686e+00
9.9999999998e-03	6.4629644086e-01	-1.3036646565e+00
1.0000000000e-02	4.7673368953e-01	-1.3594777905e+00
9.9999719286e-03	5.2719429370e-01	-1.2962613043e+00
9.9565887170e-03	5.0465615720e-01	-1.2836764457e+00
9.9545605267e-03	5.0262586315e-01	-1.3212170090e+00
1.0000000000e-02	3.2046751489e-01	-1.4184877996e+00
1.0000000000e-02	5.6057190772e-01	-1.6235942951e+00
9.9999995692e-03	3.4239121591e-01	-1.3215165291e+00
1.0000000000e-02	7.6153576268e-01	-4.2370324817e-01
1.0000000000e-02	6.3522235067e-01	-5.9577430724e-01
1.0000000000e-02	5.8162059762e-01	-1.0444646729e+00
9.9999768035e-03	7.5831517982e-01	-5.0546366236e-01
1.0000000000e-02	4.8529669577e-01	-5.0463051442e-01
1.0000000000e-02	7.4376524877e-01	6.6773065066e-02
1.0000000000e-02	1.7019184635e+00	-4.8772750577e-01
1.0000000000e-02	1.3808278212e+00	3.4074652937e-01
1.0000000000e-02	1.0153487940e+00	2.8203260063e-01
1.0000000000e-02	9.0581823854e-01	4.1591327829e-01
1.0000000000e-02	1.1603027202e+00	4.2097286936e-01
1.0000000000e-02	8.5774845994e-01	-7.5913442579e-02
1.0000000000e-02	9.7175105576e-01	-3.3097648727e-01
1.0000000000e-02	1.0211659435e+00	-8.9471634416e-01
1.0000000000e-02	1.0886606110e+00	-7.5668550270e-01
1.0000000000e-02	9.2495189344e-01	-5.2194431786e-01
1.0000000000e-02	1.0279838899e+00	-1.7758492003e-01
1.0000000000e-02	1.3313052337e+00	-4.3901801443e-01
1.0000000000e-02	1.2265310923e+00	-1.9319856120e-01
1.0000000000e-02	3.6609052255e-01	-6.3725719200e-01
1.0000000000e-02	4.0660072103e-01	-7.8753197647e-01
1.0000000000e-02	6.1129712312e-01	-8.5198041291e-01
1.0000000000e-02	7.6027271339e-01	-9.3869746418e-01
9.9994009373e-03	5.9347048450e-01	-9.8158698443e-01
9.9999999874e-03	9.1016961823e-01	-9.1441214736e-01
9.9999420261e-03	6.3092326256e-01	-6.7287075197e-01
9.9999648087e-03	8.3328692543e-01	-4.7581865131e-01
9.9999993903e-03	4.1397949283e-01	-4.3739976290e-01
9.9850229544e-03	6.7371845830e-01	-6.0188715612e-01
1.0000000000e-02	1.0873275938e+00	5.1250539383e-02
1.0000000000e-02	1.3585171219e+00	8.5275532033e-02
1.0000000000e-02	1.5157492542e+00	5.4591865207e-01
1.0000000000e-02	1.5682757242e+00	8.2630220864e-02
1.0000000000e-02	1.7563151625e+00	1.0788522626e-01
1.0000000000e-02	1.6113650031e+00	7.4037426784e-01
9.9999603787e-03	1.3579633472e+00	4.1653610977e-01
1.0000000000e-02	1.7015119454e+00	6.1627968781e-01
1.0000000000e-02	1.3102668329e+00	6.5783855299e-01
9.9999633126e-03	1.0963598207e+00	-2.1824356229e-01
9.9338323782e-03	9.4140441224e-01	-5.1439158124e-01
1.0000000000e-02	9.2237050936e-01	-7.3222182934e-01
1.0000000000e-02	7.7943423486e-01	-7.0963250137e-01
9.9487066295e-03	3.8555117861e-01	-6.4963918174e-01
9.9999968404e-03	5.8021541794e-01	-7.6629052038e-01
9.9999999383e-03	5.1392984806e-01	-6.0773267260e-01
9.9999998065e-03	6.7068846245e-01	-1.0954269650e+00
9.9666754837e-03	5.9857351049e-01	-7.4300678049e-01
9.9999957512e-03	1.1765659042e+00	4.1787007191e-02
9.9982004451e-03	8.3499835205e-01	-7.2100754139e-01
9.9998693199e-03	1.2690361491e+00	-2.5240543239e-01
1.0000000000e-02	1.5934472670e+00	-1.0704825242e-01
1.0000000000e-02	1.5570592189e+00	-4.8849420619e-01
1.0000000000e-02	1.8924496633e+00	-1.1822501653e-01
1.0000000000e-02	2.2548889129e+00	1.6619651854e-01
1.0000000000e-02	2.4881509966e+00	1.2315771253e-01
9.9999999261e-03	2.5577349955e+00	2.0348443249e-01
1.0000000000e-02	2.5124263798e+00	-1.0691857244e-01
1.0000000000e-02	2.7510256501e+00	6.8343943363e-01
1.0000000000e-02	2.6890437473e+00	1.3332158108e+00
1.0000000000e-02	2.7717420548e+00	3.4305346534e-01
1.0000000000e-02	3.2029837043e+00	1.0000391796e+00
9.9952949312e-03	2.4442750024e+00	1.0035567917e-01
1.0000000000e-02	2.2506904745e+00	-1.2458799020e-01
1.0000000000e-02	2.1610988756e+00	3.3534421524e-02
9.9954717824e-03	1.8512772508e+00	-1.4616288891e-01
1.0000000000e-02	2.1403898872e+00	5.9187254891e-01
1.0000000000e-02	1.8060300245e+00	4.3871275065e-01
9.9999983066e-03	1.8988529541e+00	4.2556471978e-01
9.9992055101e-03	1.9526005569e+00	3.9427025647e-01
9.9744929088e-03	1.5980432089e+00	9.6977570196e-02
1.0000000000e-02	1.9894642355e+00	2.3912401019e-01
9.9385402320e-03	1.5946839770e+00	1.1899832993e-01
9.9912942678e-03	1.6411205741e+00	8.1890190081e-02
1.0000000000e-02	1.7437355743e+00	8.6544280802e-01
1.0000000000e-02	1.5011690162e+00	8.7926493104e-01
1.0000000000e-02	1.3865982948e+00	7.7760255723e-01
9.9998721697e-03	1.5373589379e+00	8.1585673274e-01
1.0000000000e-02	1.5758929997e+00	1.1409619929e+00
9.9986966700e-03	1.5448820993e+00	7.5566650792e-01
9.9999999995e-03	1.8379730544e+00	7.8514024521e-01
9.9797859661e-03	1.5012106956e+00	8.3202075537e-01
1.0000000000e-02	1.8119837523e+00	1.3341307991e+00
9.9999999999e-03	1.4807990844e+00	1.2281365189e+00
1.0000000000e-02	1.1840814874e+00	5.5034314581e-01
1.0000000000e-02	9.2787759923e-01	5.5271243710e-01
1.0000000000e-02	1.3387624295e+00	9.6816129199e-01
9.9999999893e-03	1.2294240118e+00	7.3725433083e-01
9.9999822024e-03	1.6246969742e+00	5.8454955576e-01
1.0000000000e-02	1.9537166252e+00	5.5938128034e-01
9.9685321923e-03	1.9719776128e+00	2.6398204256e-01
9.9990455551e-03	1.9780889224e+00	3.2561518216e-01
9.8982592484e-03	1.6153538950e+00	1.1982026143e-01
1.0000000000e-02	1.4809317229e+00	-1.9957037375e-02
1.0000000000e-02	1.6707462489e+00	4.5930614105e-01
9.9999999996e-03	1.8178087988e+00	5.6478998843e-01
9.9996884820e-03	1.4216755192e+00	8.3672532277e-01
9.9999538494e-03	1.7212870021e+00	6.9213338577e-01
9.9981929769e-03	1.6531462501e+00	6.4789644446e-01
9.9781250511e-03	1.5900437866e+00	5.8840050599e-01
9.9999510901e-03	1.1511470588e+00	6.2115047553e-01
1.0000000000e-02	1.8266197237e+00	1.0742599734e+00
9.9999988694e-03	1.8262392586e+00	1.2397435705e+00
9.9996015940e-03	1.3038383525e+00	7.2541743585e-01
9.9999799734e-03	1.1690485318e+00	1.2399071446e-01
9.9926811406e-03	1.3856730732e+00	8.6494003396e-01
9.9030214780e-03	1.1557002641e+00	6.2039951272e-01
1.0000000000e-02	1.2553712022e+00	1.1954313212e+00
1.0000000000e-02	5.9945833951e-01	1.1976272172e-02
1.0000000000e-02	7.2586070293e-01	-2.2264683305e-01
9.9454106136e-03	1.4434437835e+00	8.3053739532e-01
9.9336156396e-03	1.3063697418e+00	6.4023020683e-01
9.9989846667e-03	1.1001819465e+00	4.2855011098e-01
9.9189877796e-03	1.3998078864e+00	7.7735665446e-01
9.9939878869e-03	1.3392495218e+00	8.7462720491e-01
9.9981274318e-03	1.7519273680e+00	4.2267440049e-01
1.0000000000e-02	2.3115154331e+00	7.6903255117e-01
1.0000000000e-02	2.2314403336e+00	9.8336990898e-01
9.9973179480e-03	1.7593758563e+00	7.3013733001e-01
9.9346322771e-03	1.9696302819e+00	3.8662297628e-01
9.9603716459e-03	1.7960510859e+00	4.1041004264e-01
9.9999999740e-03	2.7886887520e+00	1.2863178479e+00
1.0000000000e-02	3.0075226642e+00	1.0091015046e+00
1.0000000000e-02	2.9392291121e+00	1.8290545140e+00
1.0000000000e-02	2.3940523185e+00	1.9818573391e+00
1.0000000000e-02	1.9455395755e+00	1.1706763841e+00
1.0000000000e-02	1.6840620454e+00	1.2794365189e+00
1.0000000000e-02	2.1451124988e+00	1.1837297485e+00
1.0000000000e-02	2.0993999642e+00	1.4492399532e+00
1.0000000000e-02	1.8654549969e+00	1.5930706524e+00
9.9999999926e-03	1.8222439268e+00	9.4917815870e-01
9.9998123259e-03	1.6620453457e+00	3.8894207861e-01
9.9972294968e-03	1.1561123002e+00	4.7483596994e-01
1.0000000000e-02	9.4313322612e-01	8.2666867870e-02
9.9999931058e-03	1.2933012747e+00	2.6854331489e-02
9.9464622454e-03	1.5594629489e+00	6.0896843227e-02
9.9999637546e-03	9.8532500253e-01	-2.4727402675e-01
9.9183698517e-03	7.2508216360e-01	-2.3523630215e-01
1.0000000000e-02	4.8222277193e-01	-1.2474137633e-01
9.9983658016e-03	7.2744168671e-01	-5.5470420284e-01
9.9092080712e-03	7.5262478179e-01	-4.9841152594e-01
9.9999763159e-03	9.0409783383e-01	-6.0126734570e-01
1.0000000000e-02	5.4052307729e-01	-3.4706978646e-01
9.9734483185e-03	1.3078615665e+00	5.6738079190e-02
9.9998921974e-03	8.2698129918e-01	-6.4516899547e-01
9.9794001526e-03	6.1114334392e-01	-6.4047955417e-01
9.9999730185e-03	7.5627836206e-01	-7.8737085742e-01
9.9994465228e-03	5.8533776731e-01	-1.2551740591e+00
1.0000000000e-02	2.9024712968e-01	-9.1263982794e-01
1.0000000000e-02	3.9076408443e-01	-1.6579592723e+00
1.0000000000e-02	4.4141135612e-01	-9.8899544801e-01
9.9962365333e-03	6.9917655107e-01	-4.9063170883e-01
9.9556496371e-03	9.0894682219e-01	-5.7543442615e-01
9.9899652829e-03	9.0534141325e-01	6.2401803285e-02
9.9691436495e-03	1.1651863313e+00	9.1970204598e-02
9.9999999603e-03	1.0723462797e+00	-5.6304825202e-02
1.0000000000e-02	1.4493514736e+00	-6.6564403184e-01
1.0000000000e-02	1.2128686539e+00	-8.9887509814e-01
9.9922213572e-03	9.6778529587e-01	-4.7663650349e-01
9.9719969940e-03	1.1078062773e+00	2.6674887108e-02
9.9517074316e-03	1.0933689548e+00	-6.8070987119e-02
9.9452685642e-03	8.3844549851e-01	-6.5550674081e-02
9.9999999928e-03	5.9380353957e-01	-1.5127307890e-01
9.9999990282e-03	5.5606329741e-01	9.7708851135e-02
9.9998238851e-03	3.7915906470e-01	-1.0236086843e+00
9.9999881464e-03	5.9151169864e-01	-2.7900801038e-01
9.9999656176e-03	5.5100366045e-01	-9.1100847943e-01
9.9999999996e-03	8.5018088539e-01	-2.4933978114e-01
9.9977804168e-03	8.2813425906e-01	-1.0796862363e-02
9.9995719404e-03	6.4104504214e-01	-4.5927336382e-01
9.9658530022e-03	6.6579940225e-01	-4.9453978291e-01
9.9794425013e-03	5.4926036859e-01	-1.2448186470e+00
9.9994116536e-03	4.1677006435e-01	-1.3821617282e+00
9.9999992489e-03	3.8859253285e-01	-1.4879985621e+00
1.0000000000e-02	2.4169069452e-01	-1.7495958779e+00
9.9357993098e-03	4.0633379996e-01	-1.6684251222e+00
1.0000000000e-02	1.1947794509e-01	-1.9405298328e+00
9.9999875747e-03	5.4864259241e-01	-1.4052459801e+00
9.9850839878e-03	2.5556604271e-01	-1.7131395256e+00
9.9999999180e-03	2.9290169880e-01	-1.5335997374e+00
9.9999999293e-03	3.9489169689e-01	-1.2288801177e+00
9.9418435350e-03	4.3376973985e-01	-1.3652617945e+00
9.9806583852e-03	1.5505197644e-01	-1.9474611363e+00
9.9999721670e-03	2.2556994169e-01	-1.5784973510e+00
1.0000000000e-02	6.7144812510e-02	-1.5865771818e+00
9.9999575327e-03	4.1198146870e-01	-1.5633726784e+00
9.9998338086e-03	3.1512697749e-01	-1.2547842052e+00
9.9999202499e-03	6.8335639408e-01	-7.2843674928e-01
9.9997186240e-03	6.9282968450e-01	-9.2644554347e-01
9.9141355168e-03	3.8511249967e-01	-1.2240360283e+00
9.8498858015e-03	3.7600369480e-01	-1.2288620853e+00
9.9850248596e-03	2.4564721892e-01	-1.6754000816e+00
9.9186007755e-03	2.3749217464e-01	-1.5738029096e+00
9.9818016140e-03	4.2651406491e-01	-1.3270398588e+00
9.9989215166e-03	4.5982819788e-01	-7.5941640995e-01
9.9383317147e-03	4.5501654626e-01	-7.8010957516e-01
9.9458173905e-03	5.7197423100e-01	-1.1837105731e+00
9.9979676127e-03	8.1570731401e-01	-9.3205869813e-01
9.9999727152e-03	6.9503056465e-01	-1.0084205185e+00
9.9948311302e-03	4.0833007557e-01	-1.4329835216e+00
9.9999671303e-03	5.1778686864e-01	-7.0171454607e-01
9.8891554811e-03	5.7689341709e-01	-1.2630143319e+00
9.9946915882e-03	6.5410765025e-01	-1.1410836374e+00
9.9432811851e-03	5.5483386505e-01	-1.1668399357e+00
9.9826625693e-03	6.6777717464e-01	-9.8176313853e-01
9.9644823992e-03	5.5500111370e-01	-1.0330118595e+00
9.9395042554e-03	2.7664811486e-01	-1.5495230018e+00
9.9847221595e-03	6.5003030742e-01	-8.5039034286e-01
9.9991084156e-03	4.6369151935e-01	-1.2341618869e+00
9.9999994593e-03	8.2533742230e-01	-1.0301960492e+00
9.9792004306e-03	3.7954374399e-01	-1.3376547218e+00
