0,0,0,1.1076089155,0,0,0.9151707269,1.0907635185,0,-0.1728069127,1.0742925156,0.2381565846,0.5481472966,0.4693986256,0.8484601749,1.2804158281,0.5871002019,-0.9306644512,0.5594616189,-0.2721826912,-0.9306644512,0.1924381886,0.7678451334,-0.7747121429
0,0,0,1.10704831210338,0,0,0.906739184998918,1.08981345140023,0,-0.179988395297607,1.07152408941522,0.240607469046782,0.545465704961027,0.468146116780759,0.849591097786749,1.27325593885058,0.590678445079477,-0.930890399590141,0.556645386013263,-0.270385088405917,-0.931163175266705,0.184001262203677,0.768665525377591,-0.775312695870078
0,0,0,1.10645850842161,0,0,0.898233446713126,1.08877087840592,0,-0.187264458529517,1.06871049786818,0.24295120228205,0.542692407173188,0.466911667336646,0.850760065984628,1.2661396463953,0.59413498149199,-0.931117704459044,0.553865033942547,-0.268768274826301,-0.931649873240724,0.175600853313549,0.769302062452277,-0.77596678482112
0,0,0,1.1058452545136,0,0,0.889660166830282,1.08763178528332,0,-0.194628656934656,1.06585274064193,0.245192571784769,0.539832976950269,0.465690394760262,0.851969894631555,1.25906891386426,0.597471243396755,-0.931346631787763,0.55112317096766,-0.267326961483319,-0.932123244138415,0.16724025905375,0.769759265727705,-0.776675284654229
0,0,0,1.10521429992235,0,0,0.881026019069877,1.0863924461436,0,-0.202074215608115,1.06295159064231,0.24733773344544,0.536893852176357,0.464476962664649,0.853223266797983,1.25204539729764,0.600689410596319,-0.931577421847934,0.548421975837642,-0.266054790312785,-0.932582198951466,0.158922235078452,0.770042507711076,-0.777438261234539
0,0,0,1.10457132370814,0,0,0.872337779232445,1.08504950627554,0,-0.209593829683633,1.06000754780503,0.249394666212852,0.533882634603643,0.463265453095334,0.854522690289577,1.24507022067849,0.603792475284029,-0.931810392654888,0.545762943907584,-0.264944208485124,-0.933025969073959,0.150648794912046,0.770158171893157,-0.77825474544373
0,0,0,1.10392186173985,0,0,0.863602394101757,1.0836000703128,0,-0.217179463289648,1.05702078070811,0.251373642506965,0.53080840546253,0.462049229764259,0.855870428685151,1.2381437067465,0.606784271814521,-0.932046055442602,0.543146602646489,-0.263986399859167,-0.933454209862616,0.142420980636788,0.770113789971025,-0.779122512663077
0,0,0,1.1032712273607,0,0,0.85482704577854,1.08204179838103,0,-0.224822142111743,1.05399106228431,0.253287707554382,0.527682055892785,0.46082079968039,0.857268405812626,1.23126506846696,0.609669456131549,-0.932285239889527,0.540572193339308,-0.263171283635198,-0.933867100148959,0.134238615390657,0.769918154418386,-0.780037870122333
0,0,0,1.10262442010208,0,0,0.846019228618327,1.08037301665041,0,-0.232511727290208,1.05091771045303,0.255153161672471,0.524516630763381,0.459571685691171,0.858718082968704,1.22443206483798,0.612453419689088,-0.932529228337147,0.538037308219841,-0.262487583708675,-0.934265442071432,0.126100049153654,0.76958141195949,-0.780995450048647
0,0,0,1.10198601453705,0,0,0.837186864300132,1.07859285356121,0,-0.240236651918018,1.04779955031767,0.256990036607313,0.521327679799458,0.458292331300387,0.860220307898116,1.21764062155609,0.615142120688075,-0.932779900752752,0.535537460869907,-0.261922967247979,-0.934650770269125,0.118001909826463,0.769115151548541,-0.781988001502632
0,0,0,1.10136001784204,0,0,0.828338490478956,1.07670141922912,0,-0.247983594302785,1.04463492185227,0.258822549914549,0.518133600427208,0.456972072184014,0.861775134072186,1.21088441181553,0.617741810578346,-0.933039895443762,0.533065551601323,-0.26146424767792,-0.935025485779508,0.10993887178653,0.768532509284584,-0.783006167705846
