5.72280000e-02	-2.51460000e-01	-4.58510000e-02	-1.36280000e-01	-2.60200000e-02	-2.56860000e-01	-3.64940000e-02	-6.97720000e-03	-2.29870000e-03	1.64040000e-01	-1.95970000e-01	-6.98630000e-02	-3.34950000e-02	1.85890000e-01	-7.36780000e-02	9.21220000e-02	9.20890000e-02	-1.00820000e-01	-1.36280000e-02	6.25870000e-02	1.70010000e-01	
5.30310000e-01	-3.43200000e-01	2.35350000e-01	2.90110000e-02	-7.63630000e-02	4.92840000e-02	2.27800000e-01	-5.78940000e-02	1.09360000e-01	-2.83870000e-02	-2.25910000e-01	-6.15280000e-02	1.86560000e-01	3.58710000e-02	-6.29080000e-02	5.43880000e-02	2.71220000e-01	5.76920000e-02	8.61280000e-02	-6.87220000e-03	-3.09660000e-01	
-2.34410000e-01	-8.84130000e-02	3.82320000e-02	-5.35450000e-02	-1.97590000e-01	2.26550000e-01	-8.04940000e-02	-2.86710000e-01	-5.49890000e-02	7.03370000e-02	5.03080000e-01	1.88990000e-01	5.19710000e-03	-1.29500000e-01	-1.72770000e-01	8.21000000e-02	-2.52840000e-01	-5.35420000e-02	-6.75060000e-02	9.66670000e-02	2.27790000e-01	
2.29500000e-01	-4.03950000e-02	-3.67950000e-02	-4.30110000e-02	-6.68400000e-02	-1.44590000e-01	-8.01600000e-02	-2.34320000e-01	3.60170000e-02	1.92570000e-01	-2.37300000e-02	-3.75830000e-02	7.64110000e-03	-5.90220000e-02	-6.57160000e-02	2.55660000e-01	-5.87580000e-02	1.08060000e-01	-7.99620000e-02	2.21130000e-01	1.92420000e-01	
2.31080000e-01	2.49010000e-02	7.94610000e-03	1.94470000e-01	4.83140000e-02	2.33760000e-01	-6.95510000e-02	-2.67640000e-02	-2.77300000e-03	1.36380000e-01	1.34380000e-01	4.29110000e-02	-2.95830000e-02	-1.76480000e-01	-1.19920000e-01	2.93000000e-01	2.69690000e-02	2.15570000e-02	2.05810000e-01	-2.52380000e-01	6.02570000e-02	
-2.58530000e-01	1.40570000e-01	-1.23790000e-01	8.41450000e-02	2.64120000e-01	1.39240000e-01	-6.61490000e-02	-2.92770000e-02	2.41240000e-01	1.07530000e-01	2.71980000e-01	-2.43910000e-02	1.47480000e-01	-2.15740000e-01	-6.33220000e-03	-1.10270000e-02	-6.37190000e-02	1.58030000e-01	-1.02280000e-01	-3.23880000e-01	8.79720000e-02	
1.58300000e-02	2.22380000e-01	-1.50640000e-01	-9.67700000e-02	-5.28310000e-02	3.71920000e-02	1.47050000e-01	-1.02400000e-01	-1.15810000e-01	3.87080000e-02	-2.90590000e-01	-9.92420000e-02	-1.41030000e-01	1.35320000e-01	7.86120000e-02	1.59980000e-01	2.01370000e-01	1.78340000e-01	1.47680000e-02	-1.24340000e-02	-2.45800000e-02	
1.55920000e-01	3.12060000e-02	1.54160000e-01	2.87590000e-01	2.16070000e-01	5.49130000e-02	-1.14810000e-01	2.92350000e-01	-8.00370000e-02	2.65190000e-02	1.07770000e-01	2.78780000e-01	-3.01290000e-01	7.57020000e-03	-6.15730000e-02	2.08210000e-01	-1.31770000e-01	4.46510000e-02	2.87920000e-01	-9.22530000e-02	-1.73610000e-01	
-2.35670000e-01	1.18730000e-01	-3.89090000e-01	2.70810000e-01	-1.45050000e-01	-3.41410000e-01	1.40240000e-02	-4.50710000e-01	-4.05770000e-02	1.62770000e-01	-5.06760000e-01	-1.25510000e-01	-4.99870000e-03	1.33460000e-01	3.61510000e-02	-3.98070000e-01	1.73390000e-01	2.78940000e-02	1.21540000e-01	-1.44960000e-01	-1.74440000e-03	
-2.91530000e-02	1.60860000e-01	-1.05530000e-01	2.05930000e-01	1.67580000e-01	1.68400000e-01	2.18950000e-01	2.01750000e-01	7.91770000e-02	4.15060000e-02	2.37300000e-02	1.82670000e-01	2.91350000e-02	4.27240000e-02	-1.66190000e-01	1.75580000e-01	2.57960000e-01	2.64480000e-01	3.10130000e-01	-6.84510000e-02	3.08010000e-01	
-3.13410000e-01	-2.09640000e-01	-3.30400000e-02	-2.90660000e-01	-7.29770000e-02	2.74420000e-01	-9.20150000e-02	-4.28970000e-01	-1.76100000e-01	-1.53910000e-01	6.01260000e-02	-1.20340000e-01	3.21500000e-01	-1.16250000e-01	-1.11390000e-01	1.86120000e-01	-5.39500000e-02	8.95160000e-02	-1.11240000e-01	-3.80570000e-02	1.86280000e-01	
8.21710000e-02	-3.40270000e-01	-2.29560000e-01	-7.58060000e-02	2.06460000e-01	1.35200000e-01	-1.85410000e-01	-6.73980000e-03	-1.58360000e-01	-1.43270000e-02	1.13870000e-01	-2.82030000e-01	-8.15130000e-02	4.69200000e-02	-1.22020000e-01	8.49070000e-02	-2.11250000e-01	3.94450000e-02	1.14440000e-01	2.39580000e-01	1.70740000e-01	
7.88330000e-02	3.61400000e-02	-1.87750000e-01	-1.99920000e-01	3.68560000e-01	2.06080000e-02	-1.64360000e-01	-3.03140000e-01	-2.74780000e-02	-5.10460000e-02	-9.16450000e-03	2.00580000e-01	5.28320000e-02	3.04610000e-02	1.68930000e-01	2.18430000e-01	6.21180000e-02	3.86560000e-02	-2.43570000e-01	5.16750000e-02	-1.96410000e-01	
-1.13060000e-01	1.82270000e-03	-3.20630000e-03	-2.25440000e-02	-1.77810000e-01	2.90730000e-01	1.95160000e-01	2.62480000e-01	-9.51670000e-02	1.86600000e-02	1.15600000e-01	-3.47580000e-02	2.54640000e-01	1.78200000e-02	9.12890000e-02	-3.04690000e-02	-1.56380000e-01	4.44460000e-02	1.64410000e-01	-2.14660000e-01	-1.02390000e-03	
1.76520000e-01	2.90810000e-02	8.06220000e-02	-1.78690000e-02	-2.46070000e-02	-7.19750000e-02	7.35750000e-02	-1.88790000e-01	7.13740000e-02	2.21560000e-01	-5.86180000e-01	-9.86660000e-02	-2.04540000e-01	5.43550000e-02	1.87370000e-01	-1.87640000e-01	-3.72280000e-04	-6.20300000e-02	2.56340000e-01	1.67690000e-01	-3.53540000e-02	
-9.77060000e-02	-5.14630000e-03	1.85080000e-01	4.22490000e-03	1.72800000e-01	2.06260000e-01	1.07060000e-01	1.23610000e-01	1.76900000e-01	-6.08260000e-02	1.00500000e-01	9.04520000e-02	-8.90330000e-02	6.56360000e-02	1.56240000e-02	-1.46130000e-01	-5.65710000e-02	1.96280000e-01	1.33560000e-01	3.12790000e-01	-2.16910000e-01	
-2.62200000e-01	-4.09820000e-02	-7.99690000e-02	2.89650000e-01	1.53810000e-01	-1.43970000e-01	-1.02250000e-01	-2.03790000e-01	1.43520000e-01	-1.40310000e-01	-4.59340000e-02	9.80800000e-02	9.13200000e-02	2.86360000e-02	-8.34220000e-02	1.98820000e-01	-1.90160000e-01	1.16370000e-01	-6.59730000e-02	-2.91730000e-02	1.27700000e-01	
1.44260000e-01	-3.61790000e-02	1.74670000e-01	-3.12680000e-01	6.84950000e-02	-1.00830000e-01	2.55700000e-01	-4.08160000e-01	-1.02340000e-02	6.10520000e-01	4.24400000e-01	1.31810000e-02	-1.29910000e-01	-9.81480000e-02	-2.94330000e-01	-2.89100000e-01	1.56670000e-01	-1.39540000e-01	1.26910000e-01	8.31710000e-02	1.68580000e-01	
-3.28170000e-02	1.18990000e-01	1.18140000e-03	1.52800000e-01	-1.63880000e-01	4.46150000e-02	3.60850000e-02	5.74360000e-01	1.30990000e-01	-1.81540000e-01	1.78890000e-01	9.58950000e-02	2.15040000e-01	-6.58600000e-02	-1.69020000e-01	4.75230000e-02	-3.04170000e-02	5.07850000e-01	1.59480000e-01	-2.30290000e-01	-3.57970000e-01	
8.56680000e-02	1.21330000e-01	1.01350000e-02	-1.56100000e-02	-2.60430000e-01	4.81030000e-02	1.83480000e-01	-3.89600000e-02	-5.53700000e-03	1.54440000e-01	1.26370000e-01	1.00140000e-01	2.19960000e-01	-1.62190000e-01	3.47550000e-01	1.86280000e-01	-9.67470000e-02	1.38260000e-01	-7.98630000e-02	-1.22060000e-02	-1.55090000e-01	
1.35420000e-01	1.40780000e-01	-2.06000000e-01	-2.04860000e-01	-3.43860000e-01	2.06880000e-01	-5.32590000e-02	4.19260000e-01	-1.36000000e-01	2.07300000e-01	6.54710000e-02	-3.27910000e-01	-5.23040000e-02	-8.62060000e-02	-1.50220000e-01	-2.39780000e-01	-7.36310000e-02	-9.90170000e-02	2.76340000e-01	1.41540000e-02	2.33210000e-01	
1.18030000e-01	1.86790000e-02	-2.57130000e-01	-8.66580000e-02	3.37610000e-01	3.04680000e-01	1.74560000e-01	-1.08110000e-01	-1.04610000e-01	-3.81610000e-01	-5.14870000e-03	-4.49140000e-02	6.77000000e-02	-1.74150000e-01	1.85160000e-01	-1.70790000e-01	2.50160000e-02	1.32330000e-01	-1.88390000e-01	-6.48670000e-02	2.09750000e-01	
2.19090000e-01	-5.34330000e-01	-1.05300000e-01	-8.22600000e-02	-2.14110000e-01	-1.96990000e-01	-2.21600000e-02	-1.66980000e-01	3.73740000e-01	-2.24440000e-01	1.17780000e-01	-1.91350000e-01	2.09330000e-01	-1.69590000e-01	1.56180000e-01	6.85180000e-02	1.05250000e-01	-2.73150000e-02	-2.37860000e-01	-3.46560000e-01	2.91540000e-01	
2.39430000e-01	3.70070000e-02	-1.54010000e-01	7.31920000e-02	2.49590000e-02	9.81760000e-03	-1.95760000e-01	-7.37300000e-02	2.37130000e-01	-2.27850000e-01	-1.58630000e-01	-2.19530000e-01	1.28110000e-01	1.76390000e-01	-3.63830000e-01	6.34040000e-02	1.93840000e-02	1.04870000e-01	-4.94440000e-03	1.30960000e-01	2.58950000e-01	
-7.82470000e-02	4.59980000e-01	-3.25100000e-01	-6.49620000e-03	2.33560000e-01	-3.22020000e-01	4.39440000e-01	-4.13660000e-01	-2.00800000e-01	1.83270000e-02	2.46980000e-01	-4.35300000e-02	1.89040000e-01	-1.23440000e-01	-1.03810000e-01	-2.89650000e-01	9.67280000e-02	-1.87850000e-01	2.80990000e-02	2.77940000e-01	-6.75370000e-02	
3.37420000e-02	1.14600000e-01	2.68480000e-02	2.39890000e-02	-5.01940000e-02	-1.78030000e-02	-2.37480000e-03	-1.76450000e-01	-2.13530000e-01	5.19210000e-02	-2.67970000e-01	9.72330000e-02	1.08850000e-01	-2.93140000e-01	2.09300000e-01	4.21800000e-01	2.43200000e-01	-1.39940000e-01	-9.83160000e-03	-6.22060000e-02	2.85780000e-01	
2.41740000e-01	8.87370000e-02	-1.07720000e-01	7.07400000e-02	1.40010000e-02	-1.23170000e-01	-1.25060000e-01	1.51250000e-01	-1.72050000e-01	1.38070000e-02	1.15720000e-01	-6.31590000e-02	2.06180000e-03	1.28700000e-01	1.76310000e-01	2.34050000e-02	1.02530000e-01	-9.84050000e-02	-3.24340000e-02	-1.73990000e-01	2.04870000e-01	
-9.72030000e-02	4.23210000e-03	1.89740000e-01	5.13920000e-02	-1.16960000e-01	-2.29910000e-01	1.84280000e-01	-1.04560000e-01	-2.46150000e-01	-1.12850000e-01	9.24750000e-02	1.26430000e-01	-2.38460000e-01	-6.29410000e-02	4.47790000e-02	1.80860000e-01	2.10350000e-01	-2.73940000e-03	-6.42050000e-02	-8.76010000e-02	2.39280000e-01	
4.01660000e-01	-4.48810000e-01	2.26960000e-01	9.71550000e-02	-1.67870000e-01	9.41930000e-02	5.16520000e-01	1.39960000e-01	-1.21420000e-01	-1.39310000e-01	1.76010000e-01	-1.44740000e-01	1.18080000e-01	-2.06300000e-02	-4.65460000e-02	1.42090000e-01	-3.14830000e-01	-9.03760000e-02	1.76990000e-01	1.05420000e-01	-1.31890000e-01	
-1.97450000e-01	6.18190000e-01	2.11020000e-01	1.11400000e-01	1.25040000e-02	-2.94520000e-01	-1.96560000e-01	1.60000000e-01	1.32580000e-01	-2.40320000e-01	5.19580000e-01	-2.71510000e-02	4.37910000e-01	-1.84000000e-01	-7.11230000e-02	1.50640000e-01	-2.77720000e-01	2.31840000e-01	-3.22430000e-01	-2.03720000e-01	-8.04020000e-02	
-1.30020000e-01	3.24940000e-02	1.52580000e-01	1.74730000e-01	9.53060000e-02	-3.39020000e-02	-1.06670000e-01	-6.59160000e-02	5.34430000e-01	3.02700000e-01	-2.10630000e-01	2.01410000e-01	1.09440000e-01	-1.57670000e-01	-1.49340000e-01	-3.96920000e-02	-5.78290000e-02	8.63510000e-03	-1.62490000e-01	-1.44920000e-01	1.42520000e-01	6.99640000e-02	-5.96300000e-02	1.33210000e-01	5.71360000e-02	1.18790000e-01	1.20250000e-01	5.62200000e-02	2.17600000e-01	-1.41000000e-01	
1.48090000e-01	-1.63710000e-01	-8.01210000e-02	2.00920000e-01	1.29620000e-01	6.97070000e-02	1.28570000e-01	2.23740000e-01	3.28750000e-01	1.74770000e-01	1.22960000e-01	-1.90050000e-02	-5.53290000e-02	-1.07530000e-01	-9.57130000e-02	-5.76630000e-02	1.43740000e-02	1.39720000e-01	-1.08760000e-01	1.09310000e-01	1.29160000e-01	6.07560000e-02	-1.04520000e-01	1.91120000e-01	-7.04680000e-02	2.25590000e-01	-1.67050000e-02	1.96360000e-01	9.65720000e-02	1.75010000e-01	
1.79870000e-02	-3.04240000e-01	1.29920000e-01	-7.57150000e-02	2.39750000e-01	-2.18630000e-01	1.56310000e-01	2.24580000e-01	-3.97270000e-02	1.14150000e-01	9.99010000e-02	-6.27540000e-02	2.21170000e-02	7.76270000e-02	1.39250000e-01	3.91280000e-02	3.21580000e-02	-1.62430000e-01	-1.36160000e-01	-9.51550000e-03	9.65850000e-02	-1.73210000e-01	-4.73210000e-02	-2.30590000e-01	5.37220000e-02	3.03810000e-01	4.45170000e-02	1.70730000e-01	5.46720000e-02	1.29160000e-02	
-3.25780000e-02	5.83510000e-02	-1.10050000e-02	2.37420000e-01	1.93050000e-01	1.28870000e-01	-1.22450000e-01	2.12140000e-01	4.97300000e-01	2.29120000e-01	-2.10230000e-01	2.92940000e-01	1.19740000e-01	-6.94720000e-02	1.92370000e-01	-1.36760000e-01	2.26810000e-01	2.26820000e-01	-7.95410000e-02	-2.19360000e-01	-1.86210000e-01	-2.46000000e-02	-2.20190000e-02	2.28110000e-01	-1.13210000e-01	2.11830000e-01	1.17340000e-01	-6.57130000e-02	-1.23970000e-01	1.57780000e-01	
7.26540000e-02	-2.14610000e-02	-6.84210000e-02	7.81740000e-02	1.86430000e-01	1.82930000e-01	-1.45920000e-01	1.08670000e-01	2.96090000e-01	2.75070000e-01	-9.01930000e-02	1.38150000e-02	1.67350000e-01	8.57690000e-02	-8.42550000e-02	7.51350000e-03	-1.61580000e-02	2.29460000e-01	-1.40230000e-01	-1.43030000e-01	-7.37790000e-02	1.16320000e-01	-5.72160000e-02	7.14320000e-03	-3.42450000e-02	1.14250000e-01	1.16360000e-02	5.63670000e-02	9.91160000e-02	1.89170000e-02	
9.61680000e-05	7.33070000e-01	2.96130000e-01	-1.22490000e-02	9.07770000e-02	8.64110000e-01	-2.37090000e-02	-4.88340000e-02	-1.05830000e-01	-1.33710000e-01	4.22640000e-01	-5.73350000e-02	4.33800000e-01	-1.78160000e-02	-3.21380000e-01	8.71840000e-02	5.60880000e-02	-3.94250000e-01	-2.66240000e-01	2.98360000e-02	-1.26980000e-01	4.76970000e-01	-5.22330000e-01	-9.50280000e-02	2.78440000e-02	9.27350000e-02	-2.04110000e-01	1.87680000e-02	5.55950000e-01	-3.73260000e-01	
-2.06320000e-01	4.57950000e-02	-1.40890000e-01	-6.66620000e-02	-8.96010000e-02	-1.21410000e-01	-5.98370000e-02	-4.62140000e-02	-1.32270000e-01	2.33050000e-02	1.61540000e-01	4.25750000e-02	-1.09700000e-01	1.18500000e-01	-3.65590000e-01	9.79930000e-02	1.51660000e-02	1.29890000e-01	-4.21150000e-01	-5.12630000e-02	2.56050000e-01	-2.36720000e-02	-1.22720000e+00	-1.45320000e-01	9.48680000e-02	6.15590000e-02	-2.84120000e-02	-1.54020000e-01	-9.55250000e-02	3.86630000e-01	
7.48900000e-02	-1.85630000e-01	-1.88680000e-02	-8.24270000e-02	8.55130000e-02	7.05970000e-02	2.02220000e-01	8.87600000e-03	-3.23650000e-01	7.39320000e-02	8.77420000e-03	-1.36600000e-01	-1.45150000e-01	-6.78380000e-02	1.57330000e-01	-4.50910000e-02	-8.04820000e-02	1.48320000e-01	-1.06370000e-01	8.12860000e-02	1.83880000e-01	1.79320000e-01	7.00080000e-02	-2.21780000e-01	1.06890000e-01	1.61860000e-01	1.42420000e-01	9.33410000e-02	1.05260000e-01	3.36180000e-02	
-1.90970000e-01	-5.12300000e-02	-8.26490000e-02	-5.49580000e-02	-2.03640000e-03	-2.17120000e-01	-3.86430000e-02	2.12180000e-02	-3.15430000e-01	7.41940000e-02	1.29280000e-01	-2.04460000e-01	-6.15660000e-02	1.92340000e-01	4.75180000e-02	1.50280000e-02	-1.56400000e-01	6.41950000e-02	6.06990000e-02	2.07220000e-01	6.07570000e-02	1.09880000e-01	7.22780000e-02	9.94640000e-03	-5.75800000e-02	2.26540000e-01	9.68500000e-02	2.38040000e-01	-8.11820000e-02	-7.07270000e-02	
-4.96240000e-02	-9.56300000e-02	1.16750000e-02	6.90690000e-03	7.24710000e-02	2.52230000e-01	-1.29370000e-01	-1.68130000e-02	1.79500000e-02	2.67210000e-02	1.25070000e-01	3.11630000e-01	-1.70310000e-01	3.87210000e-02	-2.33870000e-02	1.95820000e-01	2.23100000e-02	-1.06410000e-01	-1.32080000e-01	-2.83660000e-01	1.10390000e-01	5.69100000e-03	-2.92050000e-01	2.33300000e-01	-3.48950000e-02	-2.97660000e-01	-5.13320000e-02	5.03940000e-02	-9.07590000e-02	-1.05830000e-01	
1.07540000e-01	-2.50150000e-01	-1.17210000e-01	1.59270000e-01	2.01680000e-01	1.90120000e-02	-4.58530000e-02	-3.83600000e-02	2.87450000e-01	3.25260000e-02	1.09980000e-01	1.21800000e-01	1.36430000e-02	-1.20250000e-01	-1.24800000e-01	-1.94320000e-02	9.30400000e-02	-8.82600000e-02	9.77070000e-02	-1.80550000e-01	-1.12270000e-01	-4.80200000e-02	-3.64040000e-01	1.14080000e-01	2.42510000e-02	-5.43050000e-02	1.14860000e-03	-4.17540000e-02	1.03370000e-01	-1.52650000e-01	
8.84000000e-02	-3.37490000e-01	-1.54620000e-01	1.40260000e-01	-2.60590000e-02	2.52450000e-02	1.36830000e-01	-6.19620000e-02	-8.94340000e-02	2.00850000e-01	1.57420000e-02	9.03230000e-03	1.71030000e-01	-4.56290000e-02	-6.54010000e-02	-2.21710000e-01	8.50060000e-02	5.96090000e-02	-1.19740000e-02	2.62560000e-01	-6.57080000e-02	-4.95810000e-03	-2.98380000e-02	-1.66190000e-01	1.75720000e-02	2.52980000e-01	3.79200000e-02	-7.16170000e-02	2.28200000e-01	2.74790000e-02	
3.96580000e-02	-1.11100000e-01	-1.72150000e-02	1.20430000e-01	-5.75700000e-02	3.07810000e-02	-1.84280000e-02	9.05740000e-02	6.39510000e-01	3.02840000e-01	-2.00780000e-01	2.53090000e-02	1.21790000e-01	-1.27840000e-01	-7.43010000e-02	-7.46960000e-02	-6.82470000e-03	1.97710000e-01	-3.73680000e-02	-8.80200000e-02	-2.22690000e-01	-7.34660000e-02	-2.63830000e-01	1.41960000e-01	-8.72630000e-02	2.05830000e-01	-7.00460000e-02	-1.25920000e-01	-8.00640000e-02	-7.01270000e-02	
7.02790000e-02	-2.25010000e-01	1.32520000e-01	1.57990000e-01	2.00690000e-01	7.38910000e-02	1.11910000e-01	1.37770000e-01	4.45660000e-01	1.57140000e-01	-1.71860000e-01	5.09370000e-02	-1.71220000e-01	-6.23540000e-02	-1.14070000e-01	7.54050000e-02	-3.59770000e-03	4.73600000e-02	1.38660000e-01	-2.25560000e-01	5.06720000e-02	-2.15090000e-02	-2.62550000e-01	2.22130000e-01	1.27340000e-01	6.42010000e-02	7.44840000e-02	6.98380000e-02	1.58980000e-02	-1.17200000e-02	
-8.20350000e-02	-6.17680000e-01	-1.35070000e-01	-1.04150000e-01	4.06280000e-03	-3.13610000e-02	9.34110000e-02	-2.83240000e-01	-5.76940000e-01	2.92460000e-02	1.30680000e-02	2.02830000e-02	1.19080000e-02	5.45410000e-02	-1.17260000e-01	1.24780000e-01	-1.91380000e-01	2.23440000e-01	-1.74740000e-01	1.45620000e-01	1.37980000e-03	-2.90360000e-02	-1.04570000e-01	-1.52930000e-01	-1.84130000e-01	-1.04100000e-01	-9.98210000e-02	-7.45750000e-03	-1.42760000e-01	-2.99090000e-01	
-1.47010000e-01	-3.76980000e-01	-3.08190000e-01	3.74890000e-02	1.08080000e-01	-4.07210000e-01	9.33380000e-02	-3.76950000e-02	-3.28950000e-01	-4.71180000e-03	-2.25140000e-01	-7.78350000e-02	1.43920000e-01	-1.70960000e-01	9.96820000e-03	-2.64860000e-02	-5.67130000e-03	-2.28000000e-01	5.24490000e-02	-6.97860000e-02	3.71460000e-01	1.10980000e-01	-3.29530000e-01	-1.25750000e-01	-1.43200000e+00	-1.15330000e-01	-2.80430000e-02	-1.21540000e-01	3.97230000e-01	-1.06980000e-01	
1.70870000e-01	2.91350000e-01	1.56750000e-01	6.24570000e-02	2.46510000e-01	-4.13260000e-01	3.43790000e-01	-3.56130000e-01	4.93860000e-01	-8.27500000e-02	-9.34430000e-01	2.65040000e-01	-2.22110000e+00	-1.36090000e-01	2.66150000e-01	-6.96160000e-02	-1.31560000e-02	4.30280000e-02	4.18560000e-01	-4.29810000e-01	6.91970000e-01	-1.87000000e-01	-2.07750000e-01	6.52270000e-02	2.31250000e-01	-2.05980000e-01	1.07880000e-01	-1.52990000e-01	1.13150000e-01	2.71450000e-01	
-1.26630000e-02	-4.67420000e-01	2.59980000e-02	1.02960000e-02	2.56870000e-01	1.37100000e-01	-7.40860000e-02	9.33920000e-02	2.20700000e-01	7.28390000e-02	1.11610000e-01	8.23480000e-03	1.20840000e-01	5.84560000e-02	-1.05310000e-02	-2.21650000e-01	6.66560000e-02	7.44170000e-02	1.55740000e-01	6.49870000e-02	-4.98010000e-02	-3.06950000e-03	-2.04920000e-01	1.87000000e-01	-1.16780000e-01	1.88870000e-01	3.14990000e-02	1.30330000e-01	-1.86400000e-02	4.75400000e-02	
-6.01680000e-02	1.99780000e-01	7.30910000e-02	-8.02210000e-02	-5.81420000e-02	3.72840000e-02	1.08410000e-01	2.25470000e-02	4.86060000e-01	-1.71730000e-03	2.19930000e-02	2.34470000e-02	3.50250000e-01	-1.94260000e-01	7.90370000e-02	1.00790000e-01	-6.67750000e-02	-6.19130000e-02	-1.22650000e-01	6.26600000e-02	-4.37360000e-02	-3.16330000e-01	-4.17560000e-01	-8.41570000e-02	-2.23930000e-01	4.37120000e-02	2.06320000e-01	-1.60250000e-01	1.54630000e-01	-8.44850000e-01	
-7.47990000e-02	-5.79120000e-01	-6.97240000e-02	-2.10860000e-01	-1.63540000e-01	1.83580000e-01	-2.65100000e-01	-5.78890000e-02	-5.73920000e-02	2.62120000e-02	1.23440000e-01	2.86350000e-02	-1.05260000e-02	9.07300000e-02	1.05970000e-01	1.42550000e-01	4.21140000e-03	-3.73360000e-02	-9.83780000e-03	-1.73510000e-01	8.30290000e-02	-9.67060000e-02	-1.40070000e-02	9.48780000e-02	-3.21490000e-03	2.96210000e-02	-1.22860000e-01	-1.04360000e-01	-1.71280000e-01	-1.40120000e-01	
1.28990000e-02	1.40220000e+00	2.94460000e-01	1.42690000e-01	-1.04600000e-01	3.60910000e-01	-6.60780000e-02	-1.30030000e-01	3.74030000e-01	4.06820000e-02	1.14000000e-01	1.66200000e-01	-1.25690000e-01	8.69830000e-02	3.73310000e-02	-2.33820000e-02	-7.30950000e-02	-1.47030000e+00	-1.19150000e-01	1.60740000e-01	9.15380000e-01	-1.46260000e-01	-3.75520000e-01	6.15730000e-02	1.85840000e-01	8.99570000e-02	1.03290000e-01	-1.57640000e-01	-1.11240000e-02	-1.09220000e+00	
