-2.181542366743087769e-01,-6.165508627891540527e-01,-3.974962830543518066e-01,-6.480924487113952637e-01,-3.808760046958923340e-01,-5.627711415290832520e-01,-3.459594249725341797e-01,-3.291887640953063965e-01
1.034142225980758667e-01,2.794335782527923584e-01,-4.332862794399261475e-01,-1.623412519693374634e-01,7.163200527429580688e-02,3.562386929988861084e-01,-7.167299836874008179e-02,-1.798909604549407959e-01
-1.553158909082412720e-01,-4.625297486782073975e-01,-3.866734504699707031e-01,-3.112489879131317139e-01,-1.287490576505661011e-01,-2.733121514320373535e-01,-5.711728334426879883e-01,-4.234559535980224609e-01
-3.520539104938507080e-01,-3.168099820613861084e-01,-6.219500899314880371e-01,-1.329391002655029297e-01,-5.819454789161682129e-02,-4.198413193225860596e-01,-4.063571393489837646e-01,-5.403378009796142578e-01
-3.352297842502593994e-01,-2.301847338676452637e-01,-1.025176271796226501e-01,1.792169660329818726e-01,9.765432029962539673e-02,1.830178052186965942e-01,-3.356575071811676025e-01,2.676461935043334961e-01
-5.810218304395675659e-02,-6.379432082176208496e-01,-5.643461346626281738e-01,-4.812837243080139160e-01,-2.756406068801879883e-01,-6.512988805770874023e-01,-4.917980730533599854e-01,-1.926779597997665405e-01
-3.866833150386810303e-01,1.148342937231063843e-01,-1.687055826187133789e-01,2.049758434295654297e-01,2.001236379146575928e-01,3.611069917678833008e-01,-2.074034363031387329e-01,-1.609901189804077148e-01
-3.937785625457763672e-01,-8.843361586332321167e-02,-2.138572633266448975e-01,-7.694647647440433502e-03,-3.183110058307647705e-01,-2.625396847724914551e-02,2.886935472488403320e-01,4.113881289958953857e-01
2.972003445029258728e-02,-8.697196096181869507e-02,-1.859284490346908569e-01,7.541964203119277954e-02,1.102754846215248108e-03,5.299257114529609680e-02,-2.399679869413375854e-01,2.356440722942352295e-01
3.187723159790039062e-01,2.187933027744293213e-01,-1.955565661191940308e-01,8.703780919313430786e-02,-1.607364714145660400e-01,1.374554187059402466e-01,1.509110182523727417e-01,-2.987310290336608887e-01
-7.391718775033950806e-02,-3.847200870513916016e-01,1.387723237276077271e-01,1.343376636505126953e-01,1.431803554296493530e-01,7.476048078387975693e-03,3.130557760596275330e-02,2.115992754697799683e-01
3.689223527908325195e-01,2.920771539211273193e-01,-3.342057168483734131e-01,2.556466758251190186e-01,1.697495579719543457e-01,2.920531667768955231e-02,2.688835263252258301e-01,-2.138195335865020752e-01
2.198515385389328003e-01,-1.663441210985183716e-01,-1.234570816159248352e-01,3.768177330493927002e-01,5.862737074494361877e-02,-6.834547221660614014e-02,3.440427482128143311e-01,-2.083103656768798828e-01
2.940301597118377686e-01,-1.922093927860260010e-01,-2.221430093050003052e-01,-3.802220225334167480e-01,2.866399884223937988e-01,1.590799093246459961e-01,1.022808104753494263e-01,-7.019720226526260376e-02
-6.286017894744873047e-01,8.341549336910247803e-02,2.854684591293334961e-01,2.562173604965209961e-01,-9.400162100791931152e-02,-1.018526256084442139e-01,1.178862676024436951e-01,2.148340269923210144e-02
-2.113333493471145630e-01,-1.622344553470611572e-01,1.700094938278198242e-01,4.152771458029747009e-02,-3.232181668281555176e-01,1.918186247348785400e-01,-1.878307610750198364e-01,3.395642936229705811e-01
-3.462856113910675049e-01,-4.953768849372863770e-01,-2.863528728485107422e-01,-5.634495243430137634e-02,1.047534216195344925e-02,-2.265935391187667847e-01,-5.332684516906738281e-01,-4.380640685558319092e-01
-3.576460182666778564e-01,-4.576489925384521484e-01,2.294768020510673523e-02,-1.005057059228420258e-02,4.442974925041198730e-02,5.536757409572601318e-02,2.350847125053405762e-01,1.613047271966934204e-01
-4.534372389316558838e-01,-1.709880679845809937e-01,-1.054518371820449829e-01,1.127128824591636658e-01,-3.133740425109863281e-01,1.798042953014373779e-01,2.071980237960815430e-01,2.628345787525177002e-01
1.196686699986457825e-01,-3.979925811290740967e-01,2.745067179203033447e-01,-2.717428095638751984e-02,-3.468765411525964737e-03,1.579604297876358032e-01,2.660306990146636963e-01,-4.226543903350830078e-01
5.328469723463058472e-02,3.784153759479522705e-01,3.015595078468322754e-01,-3.933907151222229004e-01,-3.077698051929473877e-01,1.101023927330970764e-01,3.221567347645759583e-02,-1.481715440750122070e-01
-3.438881635665893555e-01,-2.216934561729431152e-01,-3.800666332244873047e-01,-1.254603713750839233e-01,-4.221023246645927429e-02,-5.952951908111572266e-01,-5.371798872947692871e-01,-4.450160861015319824e-01
3.025018870830535889e-01,-1.240781694650650024e-01,1.274895071983337402e-01,2.399141937494277954e-01,-1.878314465284347534e-01,-5.441183969378471375e-02,4.130080640316009521e-01,-2.627985179424285889e-01
-1.621683537960052490e-01,-3.096853494644165039e-01,-2.088905572891235352e-01,-1.555788964033126831e-01,3.803257942199707031e-01,-4.826036468148231506e-02,3.205611705780029297e-01,7.658006995916366577e-02
