1.108174696564674377e-01,-1.160216517746448517e-03,-1.996641159057617188e-01,4.880299046635627747e-02,-2.361199110746383667e-01,-1.638097763061523438e-01,-7.062188535928726196e-02,-2.388192154467105865e-02,1.206610873341560364e-01,-1.331079453229904175e-01,-9.117824584245681763e-02,-2.586282044649124146e-02,-1.036699339747428894e-01,1.090974546968936920e-02,9.202246554195880890e-03,-1.849034577608108521e-01,-6.216729059815406799e-03,-1.279370486736297607e-01,2.953554131090641022e-02,-1.497097909450531006e-01,8.199715614318847656e-02,-1.241492778062820435e-01,1.658699065446853638e-01,1.064240187406539917e-01,8.842159062623977661e-02,-1.890692561864852905e-01,-5.084954947233200073e-02,-9.501780569553375244e-02,2.079767435789108276e-01,2.810325324535369873e-01
-2.028453350067138672e-01,-2.505223751068115234e-01,-1.893904507160186768e-01,-2.516890168190002441e-01,-4.022269695997238159e-02,1.456228047609329224e-01,-4.584981501102447510e-02,-2.992528676986694336e-02,-2.263282611966133118e-02,3.960054516792297363e-01,1.524914205074310303e-01,4.248591139912605286e-02,-1.280970871448516846e-01,3.459656238555908203e-01,1.087083816528320312e-01,1.614081114530563354e-02,-1.590681225061416626e-01,-7.258846610784530640e-02,-2.332114130258560181e-01,-2.368786036968231201e-01,1.904447525739669800e-01,-4.691962897777557373e-02,6.770867854356765747e-02,5.598885565996170044e-02,-1.166211143136024475e-01,-3.072171807289123535e-01,-1.064731776714324951e-01,-4.440484046936035156e-01,-7.758118212223052979e-02,-6.644980609416961670e-02
-4.448738694190979004e-01,-2.668811082839965820e-01,2.961430251598358154e-01,2.407379597425460815e-01,1.683700233697891235e-01,-5.163996815681457520e-01,8.272731900215148926e-01,-4.417773485183715820e-01,8.253300786018371582e-01,2.973265349864959717e-01,5.820204019546508789e-01,-6.949644088745117188e-01,-7.656330466270446777e-01,2.579677402973175049e-01,-4.264021217823028564e-01,-6.523737311363220215e-01,-3.452088683843612671e-02,1.582463383674621582e-01,1.151572018861770630e-01,1.010829955339431763e-01,7.076089978218078613e-01,-1.779591560363769531e+00,1.094388514757156372e-01,-1.083278842270374298e-02,-2.326671332120895386e-01,-6.853687167167663574e-01,-3.681370913982391357e-01,-6.942563056945800781e-01,7.324615120887756348e-02,1.147145554423332214e-01
-2.456029355525970459e-01,-3.802913129329681396e-01,1.380046755075454712e-01,8.806556463241577148e-02,1.003816053271293640e-01,-3.090318143367767334e-01,1.842591762542724609e-01,-4.488255456089973450e-02,-6.010239124298095703e-01,7.750140130519866943e-02,2.647496163845062256e-01,-5.087006837129592896e-02,-1.616404578089714050e-02,1.740837246179580688e-01,-5.751044750213623047e-01,-5.509075522422790527e-01,-7.970326393842697144e-02,-5.676141008734703064e-02,7.408706843852996826e-02,1.872872263193130493e-01,2.741765975952148438e-01,1.274724453687667847e-01,8.315009996294975281e-03,2.844559550285339355e-01,-6.319010853767395020e-01,-3.189863860607147217e-01,-1.026397824287414551e+00,-4.477118551731109619e-01,-1.792280226945877075e-01,3.319119513034820557e-01
-5.804051458835601807e-02,2.118894308805465698e-01,-3.972726315259933472e-02,1.946688592433929443e-01,-2.285968810319900513e-01,-2.198916822671890259e-01,2.067756354808807373e-01,-1.887840330600738525e-01,-3.126268088817596436e-01,7.346528768539428711e-01,1.653106361627578735e-01,-1.593938320875167847e-01,-2.397928684949874878e-01,-3.439105451107025146e-01,7.846500724554061890e-03,-4.626750573515892029e-02,1.550686955451965332e-01,5.312874540686607361e-02,4.468987882137298584e-02,1.183561161160469055e-01,1.187976747751235962e-01,-3.770924210548400879e-01,-1.157915219664573669e-01,3.118979632854461670e-01,-8.147049695253372192e-02,1.266062855720520020e-01,1.563131213188171387e-01,1.186053827404975891e-01,1.015027463436126709e-01,-1.290942132472991943e-01
-3.301523393020033836e-03,-9.324574470520019531e-02,-1.144654005765914917e-01,-3.729622811079025269e-02,3.440884053707122803e-01,6.580823659896850586e-02,1.403477136045694351e-02,2.174152433872222900e-01,2.754286117851734161e-02,1.594234704971313477e-01,-4.484829306602478027e-01,1.915728487074375153e-02,-1.526906788349151611e-01,3.037692047655582428e-02,1.863186210393905640e-01,-4.256330057978630066e-02,2.164719067513942719e-02,-5.489129200577735901e-02,1.215841099619865417e-01,1.364990025758743286e-01,-3.352347612380981445e-01,-1.208869554102420807e-02,-1.305975317955017090e-01,-2.016860693693161011e-01,1.181733831763267517e-01,1.263970285654067993e-01,1.399109661579132080e-01,1.583269238471984863e-01,-2.180953882634639740e-02,-3.863213360309600830e-01
-1.582682281732559204e-01,4.473575577139854431e-02,-1.296022832393646240e-01,-1.763674169778823853e-01,1.078590303659439087e-01,1.599988341331481934e-01,-3.549014329910278320e-01,1.821685135364532471e-01,-1.574706435203552246e-01,-9.764241427183151245e-02,-4.609963893890380859e-01,2.195551246404647827e-01,-4.317506402730941772e-02,-2.878815829753875732e-01,1.164794266223907471e-01,2.530870772898197174e-02,9.697831422090530396e-02,-7.091746479272842407e-02,-2.009738832712173462e-01,-1.232873052358627319e-01,-5.745633840560913086e-01,1.777623444795608521e-01,-3.424033522605895996e-01,-3.545656204223632812e-01,-8.342371322214603424e-03,3.079077899456024170e-01,1.287627518177032471e-01,1.627599895000457764e-01,-3.113629482686519623e-02,-5.382130146026611328e-01
-7.548086643218994141e-01,-5.497020483016967773e-01,-2.459349296987056732e-02,-5.433440953493118286e-02,-1.290288865566253662e-01,-5.179718136787414551e-01,2.752227783203125000e-01,-2.962960302829742432e-01,6.614601016044616699e-01,5.560586601495742798e-02,3.958800435066223145e-01,-3.207912147045135498e-01,-1.907697319984436035e-01,8.857620954513549805e-01,-3.819653391838073730e-01,-3.323797285556793213e-01,1.121959537267684937e-01,-2.062709257006645203e-02,-1.164454296231269836e-01,9.712452441453933716e-02,4.859962761402130127e-01,-2.620358467102050781e-01,-1.359270960092544556e-01,1.222285553812980652e-01,-1.211084127426147461e-01,-6.326754093170166016e-01,-1.730187386274337769e-01,-4.292962849140167236e-01,3.418976664543151855e-01,3.941055536270141602e-01
-4.236201047897338867e-01,-6.153599619865417480e-01,5.757289007306098938e-02,3.625403717160224915e-02,-9.947864711284637451e-02,-3.631356060504913330e-01,3.688285648822784424e-01,-3.258211612701416016e-01,-1.879821568727493286e-01,-1.773063838481903076e-01,1.332929879426956177e-01,-2.394456230103969574e-02,-5.724418163299560547e-02,2.917579114437103271e-01,-3.136765360832214355e-01,-5.224853754043579102e-01,-2.294017970561981201e-01,3.975968435406684875e-02,3.445320725440979004e-01,3.677651584148406982e-01,4.137626290321350098e-01,-2.619985863566398621e-02,6.899443268775939941e-02,6.912176311016082764e-02,-3.010992705821990967e-01,-4.354702234268188477e-01,-7.925397157669067383e-01,-3.030986189842224121e-01,-5.936221405863761902e-02,2.795702219009399414e-01
1.673551499843597412e-01,-7.473031431436538696e-02,1.930358856916427612e-01,-9.147283434867858887e-02,1.677839457988739014e-01,6.193586159497499466e-03,-3.018858656287193298e-02,-1.516663283109664917e-01,-1.895733475685119629e-01,2.716720476746559143e-02,1.737455576658248901e-01,2.252022624015808105e-01,1.228245068341493607e-02,-8.373651653528213501e-02,-1.238140091300010681e-01,-1.357774343341588974e-02,-7.596487551927566528e-02,8.361232280731201172e-02,-2.285260856151580811e-01,4.000812396407127380e-02,1.474463343620300293e-01,1.654660105705261230e-01,-5.340345203876495361e-02,1.660541743040084839e-01,7.957421243190765381e-02,-7.652568817138671875e-02,5.772650986909866333e-02,1.821455806493759155e-01,-1.543678343296051025e-01,-2.839653789997100830e-01
