-3.668485283851623535e-01,-4.451412856578826904e-01,-3.872905671596527100e-01,-4.163818359375000000e-01,2.392559796571731567e-01,-4.654278755187988281e-01,-2.308482527732849121e-01,6.753935217857360840e-01,-9.997096657752990723e-02,-3.601028323173522949e-01,-1.538612395524978638e-01,-1.303337216377258301e-01,-4.703181087970733643e-01,2.304349094629287720e-02,3.665894865989685059e-01,2.932176291942596436e-01,-4.305573701858520508e-01,4.332254827022552490e-01,2.247373312711715698e-01,3.657354712486267090e-01,5.014540553092956543e-01,-3.608130216598510742e-01,-8.526372909545898438e-01,-6.365488767623901367e-01,8.708117157220840454e-02,-3.792244791984558105e-01,1.303839802742004395e+00,5.289383530616760254e-01,-2.420298114884644747e-04,-5.549297928810119629e-01,-3.556252419948577881e-01,-5.094403028488159180e-01,-3.161340355873107910e-01,1.488139182329177856e-01,8.234388828277587891e-01,-8.075207471847534180e-01,3.741057813167572021e-01,3.991439044475555420e-01,2.893794327974319458e-02,-1.991874277591705322e-01,-6.521789729595184326e-02,-7.668891549110412598e-02,-2.450585812330245972e-01,-2.027281373739242554e-01,-2.492751181125640869e-02
-3.795965909957885742e-01,-9.393192082643508911e-02,-3.339339792728424072e-01,-1.851263791322708130e-01,-2.448780462145805359e-02,-1.372232586145401001e-01,-6.976311802864074707e-01,6.108441948890686035e-01,2.393692582845687866e-01,-2.587524652481079102e-01,-1.551047414541244507e-01,-3.530722483992576599e-02,-2.950825355947017670e-02,8.198115974664688110e-03,-4.153494536876678467e-02,2.436126209795475006e-02,-2.755747735500335693e-01,2.083043158054351807e-01,-2.104455530643463135e-01,1.801681965589523315e-01,-7.831546664237976074e-02,-3.077960312366485596e-01,-1.575882732868194580e-01,-5.263080596923828125e-01,-5.188438668847084045e-02,9.870732575654983521e-02,7.400277853012084961e-01,7.219424247741699219e-01,2.724145725369453430e-02,-3.100907504558563232e-01,7.735054194927215576e-02,-4.835530519485473633e-01,-2.831087708473205566e-01,3.951591998338699341e-02,6.099447011947631836e-01,-4.219785034656524658e-01,5.425222516059875488e-01,-8.588355034589767456e-03,-6.274949759244918823e-02,-1.861366480588912964e-01,-1.955763995647430420e-01,-5.777626857161521912e-02,-3.114601969718933105e-01,-2.643432319164276123e-01,1.668391376733779907e-01
1.992721855640411377e-01,3.293320536613464355e-01,-5.324574932456016541e-02,6.060879677534103394e-02,-4.292203485965728760e-01,9.664802998304367065e-02,-1.573286578059196472e-02,-7.441799640655517578e-01,3.734437823295593262e-01,1.419200897216796875e-01,-3.688115999102592468e-02,2.773162163794040680e-02,-1.457186788320541382e-01,1.219672039151191711e-01,-2.848414778709411621e-01,-5.004724860191345215e-01,1.741003692150115967e-01,-3.819634914398193359e-01,-6.557618975639343262e-01,1.920837163925170898e-01,4.306298792362213135e-01,-1.362256240099668503e-02,-8.131656050682067871e-02,-6.016770601272583008e-01,-1.497807502746582031e-01,1.608975827693939209e-01,8.040028065443038940e-02,2.748548984527587891e-01,-4.431749284267425537e-01,-7.739750295877456665e-02,1.993715167045593262e-01,1.960842460393905640e-01,9.668698906898498535e-02,-4.165723621845245361e-01,-3.546285629272460938e-01,4.218731448054313660e-02,-1.190106391906738281e+00,-5.222591385245323181e-02,-2.645436823368072510e-01,-6.717126816511154175e-02,-3.046222031116485596e-02,4.346480220556259155e-02,1.952153146266937256e-01,-1.727336198091506958e-01,-1.839617639780044556e-01
4.028980433940887451e-01,1.002687662839889526e-01,1.541127711534500122e-01,2.200294882059097290e-01,-2.775674164295196533e-01,4.036417305469512939e-01,-2.455368041992187500e-01,-4.293290376663208008e-01,1.895807236433029175e-01,4.781882092356681824e-02,-1.244199350476264954e-01,-2.010893523693084717e-01,-3.004582226276397705e-01,3.152622282505035400e-02,-4.897288084030151367e-01,-3.438035547733306885e-01,3.716047406196594238e-01,-5.893974304199218750e-01,-4.865900278091430664e-01,-1.971896365284919739e-02,2.752304077148437500e-01,1.820419728755950928e-01,-1.429632753133773804e-01,-5.230423808097839355e-01,-2.555062472820281982e-01,-2.266572862863540649e-01,-3.196094930171966553e-02,-3.023254275321960449e-01,-3.510797917842864990e-01,3.766902089118957520e-01,6.278424710035324097e-02,-1.285389363765716553e-01,1.261002719402313232e-01,-1.258534938097000122e-01,-4.770936667919158936e-01,-2.246112376451492310e-01,-3.724601268768310547e-01,3.615786507725715637e-02,-1.266165524721145630e-01,-1.988555490970611572e-01,-1.480872929096221924e-01,-1.314702779054641724e-01,2.809504568576812744e-01,-9.104346483945846558e-02,-5.174902677536010742e-01
-1.736040860414505005e-01,1.866735517978668213e-02,3.525045514106750488e-02,-2.267878800630569458e-01,-5.365090370178222656e-01,-2.156482823193073273e-02,-8.167067766189575195e-01,6.609219312667846680e-01,2.704142406582832336e-02,-2.751585096120834351e-02,-1.209456399083137512e-01,-2.340312153100967407e-01,-2.380646914243698120e-01,1.962962746620178223e-01,-1.215203776955604553e-01,5.592932179570198059e-02,-1.768615990877151489e-01,1.942692697048187256e-01,2.772590816020965576e-01,-3.033865094184875488e-01,4.895566105842590332e-01,9.885653853416442871e-03,-4.289326667785644531e-01,8.347380161285400391e-01,-1.592074334621429443e-01,-2.021597325801849365e-02,4.266731739044189453e-01,3.518496453762054443e-01,1.425801068544387817e-01,-1.686225533485412598e-01,-1.684476435184478760e-01,-3.046108782291412354e-01,-1.178672723472118378e-02,-2.337254136800765991e-01,6.794503331184387207e-01,-2.719942331314086914e-01,1.916340887546539307e-01,4.299423992633819580e-01,-3.233625888824462891e-01,-5.669049173593521118e-02,-1.218374073505401611e-01,-1.113847047090530396e-01,-9.742399305105209351e-02,-1.816211193799972534e-01,4.660203456878662109e-01
-4.068351984024047852e-01,-7.062396407127380371e-02,-4.029116034507751465e-01,-3.085950314998626709e-01,5.865179747343063354e-02,-2.989895641803741455e-01,4.176142439246177673e-02,2.759857177734375000e-01,-9.157171100378036499e-02,-1.982761621475219727e-01,1.523189693689346313e-01,-1.724505871534347534e-01,-1.093606352806091309e-01,-1.548161804676055908e-01,9.199824184179306030e-02,-9.746206551790237427e-02,-4.044515490531921387e-01,-2.631681272760033607e-03,-1.828916929662227631e-02,-1.426938474178314209e-01,-1.887742280960083008e-01,-1.647924482822418213e-01,-3.831139802932739258e-01,-4.732615873217582703e-02,-3.577008470892906189e-02,-4.266546573489904404e-03,3.514793813228607178e-01,2.948864549398422241e-02,1.203853040933609009e-01,-1.564901918172836304e-01,-2.430922351777553558e-02,-8.421979844570159912e-02,-1.332972794771194458e-01,1.017871648073196411e-01,2.478942126035690308e-01,-3.417834341526031494e-01,2.314574867486953735e-01,-9.081363677978515625e-02,1.442056149244308472e-01,6.356172263622283936e-02,-1.776382625102996826e-01,1.053829584270715714e-02,-1.728590875864028931e-01,-1.589813679456710815e-01,-1.348464637994766235e-01
3.374243080615997314e-01,-4.876775443553924561e-01,3.010567128658294678e-01,1.912458240985870361e-01,-2.184179984033107758e-02,4.749685525894165039e-01,-5.774084851145744324e-02,5.257948040962219238e-01,-9.360393881797790527e-02,-9.140320122241973877e-03,2.880459427833557129e-01,2.539378106594085693e-01,2.418175041675567627e-01,-1.840409487485885620e-01,7.250716537237167358e-02,4.967654049396514893e-01,3.694734275341033936e-01,2.193268239498138428e-01,6.208419799804687500e-01,-7.920798063278198242e-01,-2.702808678150177002e-01,3.667360544204711914e-01,4.935603439807891846e-01,1.059656858444213867e+00,6.243007630109786987e-02,7.486932445317506790e-03,-2.870791852474212646e-01,-6.307065486907958984e-01,2.644917368888854980e-01,2.500108182430267334e-01,-5.487300157546997070e-01,1.284886002540588379e-01,4.074028432369232178e-01,2.833910286426544189e-01,4.568173587322235107e-01,3.225712478160858154e-01,-2.926606684923171997e-03,4.506066739559173584e-01,1.268603205680847168e+00,-6.732130795717239380e-02,1.925175189971923828e-01,8.590659499168395996e-02,4.176033735275268555e-01,2.039679735898971558e-01,5.595186352729797363e-01
-3.101825341582298279e-02,-2.272699028253555298e-01,4.425637051463127136e-02,-1.756430119276046753e-01,6.824901700019836426e-01,-2.192644774913787842e-01,4.884115159511566162e-01,7.752977609634399414e-01,6.878314167261123657e-02,-7.587186247110366821e-02,1.354556977748870850e-01,-8.023277670145034790e-02,-1.436458975076675415e-01,-6.885548830032348633e-01,3.309203684329986572e-01,3.465816378593444824e-01,-1.327091921120882034e-02,1.409504264593124390e-01,4.799049198627471924e-01,-2.970594167709350586e-01,-3.390178978443145752e-01,-2.211799770593643188e-01,-4.524968862533569336e-01,1.384258121252059937e-01,4.229280166327953339e-03,8.937263488769531250e-02,2.506064176559448242e-01,-2.797962427139282227e-01,6.487379968166351318e-02,-1.150336340069770813e-01,-3.255158066749572754e-01,-1.225802600383758545e-01,-8.253707736730575562e-02,2.814196050167083740e-01,5.235235095024108887e-01,-2.655341923236846924e-01,2.775905728340148926e-01,9.602233022451400757e-02,2.289684116840362549e-01,-1.079221516847610474e-01,-3.068674802780151367e-01,-1.770022697746753693e-02,1.612555049359798431e-02,-1.581342667341232300e-01,1.783383786678314209e-01
1.833221614360809326e-01,-4.858243763446807861e-01,3.829139471054077148e-01,1.536566317081451416e-01,1.014110147953033447e-01,1.329990178346633911e-01,-4.944708198308944702e-02,1.205734252929687500e+00,1.529729813337326050e-01,-1.227851808071136475e-01,1.244233027100563049e-01,3.518397361040115356e-02,2.604356408119201660e-01,-4.461771845817565918e-01,1.130117252469062805e-01,1.636873185634613037e-01,2.841968536376953125e-01,2.339525967836380005e-01,5.839433670043945312e-01,2.573152482509613037e-01,-3.947522342205047607e-01,1.054393649101257324e-01,1.124785661697387695e+00,9.173145890235900879e-01,-5.544812884181737900e-03,-1.628519147634506226e-01,-1.183855086565017700e-01,-1.221199706196784973e-01,-2.877446264028549194e-02,1.221897900104522705e-01,-1.099518463015556335e-01,-1.573847234249114990e-01,3.992459177970886230e-01,2.717335149645805359e-02,1.125280261039733887e+00,2.755683101713657379e-02,1.094708561897277832e+00,-7.822091877460479736e-02,8.236553519964218140e-02,-1.308768689632415771e-01,1.724129915237426758e-02,-8.537887781858444214e-02,2.298056930303573608e-01,5.798891559243202209e-02,-3.818171471357345581e-02
2.071558535099029541e-01,-5.814502388238906860e-02,1.442846506834030151e-01,-2.802948839962482452e-02,-1.878263056278228760e-01,2.211453467607498169e-01,-6.181637048721313477e-01,1.270627826452255249e-01,1.715596467256546021e-01,-8.827976137399673462e-02,3.640950843691825867e-02,9.599645435810089111e-02,-4.662685096263885498e-02,-2.021577805280685425e-01,-9.556062519550323486e-02,8.120088279247283936e-02,-1.030549220740795135e-02,-3.465698063373565674e-01,-8.993139117956161499e-02,-8.525694608688354492e-01,4.874339699745178223e-01,7.114960253238677979e-02,-2.546559870243072510e-01,-4.204074442386627197e-01,5.345018580555915833e-02,-5.071280524134635925e-02,3.181829750537872314e-01,-1.240812912583351135e-01,2.589705288410186768e-01,1.391697768121957779e-02,-3.576367795467376709e-01,1.856208294630050659e-01,8.314923942089080811e-02,-5.903708934783935547e-02,-1.249525770545005798e-01,-1.118614226579666138e-01,-4.819052815437316895e-01,2.756341099739074707e-01,4.329474270343780518e-01,-2.352093346416950226e-02,1.285698711872100830e-01,1.342518627643585205e-02,2.426288649439811707e-02,5.817507579922676086e-02,2.597417235374450684e-01
